game-relative path                                                     #packs  same-id?  packs
------------------------------------------------------------------------------------------------------------------------
r6/scripts/backgroundScanner/Core/Rare/RareNPCManager.reds             2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Core/Relationships/RelationshipsManager.reds 2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Core/ScannerBackstory.reds                2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Core/ScannerGlitch.reds                   2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Core/TraumaTeam/TraumaTeamGenerator.reds  2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Core/Unique/UniqueNPCData.reds            2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Core/Unique/UniqueNPCEntries.reds         2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Core/Unique/UniqueNPCManager.reds         2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Core/Vehicle/VehicleRegistration.reds     2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Overrides/NPCPuppet.reds                  2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Overrides/ScannerNPCBodyGameController.reds 2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Overrides/UI_ScannerModulesDef.reds       2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Settings/KiroshiSettings.reds             2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Strings/Arabic.reds                       2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Strings/ChineseSimplified.reds            2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Strings/ChineseTraditional.reds           2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Strings/Czech.reds                        2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Strings/English.reds                      2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Strings/French.reds                       2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Strings/German.reds                       2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Strings/Hungarian.reds                    2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Strings/Italian.reds                      2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Strings/Japanese.reds                     2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Strings/Korean.reds                       2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Strings/LocalizationProvider.reds         2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Strings/Polish.reds                       2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Strings/Portuguese.reds                   2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Strings/Russian.reds                      2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Strings/Spanish.reds                      2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Strings/SpanishLatAm.reds                 2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Strings/Thai.reds                         2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Strings/Turkish.reds                      2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Text/TextAdulthood.reds                   2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Text/TextBackgrounds.reds                 2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Text/TextBolo.reds                        2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Text/TextChildhood.reds                   2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Text/TextConnections.reds                 2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Text/TextCore.reds                        2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Text/TextCorpos.reds                      2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Text/TextHousing.reds                     2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Text/TextJobs.reds                        2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Text/TextLifepaths.reds                   2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Text/TextLoading.reds                     2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Text/TextUpbringing.reds                  2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/UI/NetWatchDBReport.reds                  2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/UI/ScannerBackstorySystem.reds            2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/UI/ScannerLoadingText.reds                2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Util/ArrayUtils.reds                      2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Util/Random.reds                          2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/scripts/backgroundScanner/Util/String.reds                          2       IDENTICAL 01 QoL & Fixes - GAME STRUCTURE, 04 Quests & Gigs - GAME STRUCTURE
r6/tweaks/ArchV4_FZR.tweak                                             2       IDENTICAL 02 Cars & Vehicles - GAME STRUCTURE, 20 Vehicles - DennisReactive - GAME STRUCTURE
r6/tweaks/ArchV4_Fyrn.tweak                                            2       IDENTICAL 02 Cars & Vehicles - GAME STRUCTURE, 20 Vehicles - DennisReactive - GAME STRUCTURE
r6/tweaks/ArchV4_ICONS.tweak                                           2       IDENTICAL 02 Cars & Vehicles - GAME STRUCTURE, 20 Vehicles - DennisReactive - GAME STRUCTURE
r6/tweaks/ArchV4_Malina.tweak                                          2       IDENTICAL 02 Cars & Vehicles - GAME STRUCTURE, 20 Vehicles - DennisReactive - GAME STRUCTURE
r6/tweaks/ArchV4_Mogus.tweak                                           2       IDENTICAL 02 Cars & Vehicles - GAME STRUCTURE, 20 Vehicles - DennisReactive - GAME STRUCTURE
r6/tweaks/ArchV4_Paladin.tweak                                         2       IDENTICAL 02 Cars & Vehicles - GAME STRUCTURE, 20 Vehicles - DennisReactive - GAME STRUCTURE
r6/tweaks/ArchV4_Valor.tweak                                           2       IDENTICAL 02 Cars & Vehicles - GAME STRUCTURE, 20 Vehicles - DennisReactive - GAME STRUCTURE
r6/tweaks/ArchV4_Vigil.tweak                                           2       IDENTICAL 02 Cars & Vehicles - GAME STRUCTURE, 20 Vehicles - DennisReactive - GAME STRUCTURE
r6/tweaks/cornmilf/jeep_grand_cherokee_trackhawk.tweak                 2       IDENTICAL 02 Cars & Vehicles - GAME STRUCTURE, 09 Vehicles - Cornmilf - GAME STRUCTURE
r6/tweaks/cornmilf/jeep_grand_cherokee_trackhawk_ICONS.tweak           2       IDENTICAL 02 Cars & Vehicles - GAME STRUCTURE, 09 Vehicles - Cornmilf - GAME STRUCTURE
r6/tweaks/krnlnik/ford_mustang_boss_302.tweak                          2       IDENTICAL 02 Cars & Vehicles - GAME STRUCTURE, 09 Vehicles - Cornmilf - GAME STRUCTURE
r6/tweaks/krnlnik/ford_mustang_boss_302_ICONS.tweak                    2       IDENTICAL 02 Cars & Vehicles - GAME STRUCTURE, 09 Vehicles - Cornmilf - GAME STRUCTURE
r6/tweaks/krnlnik/mazda_rx7_fd_widebody.tweak                          2       IDENTICAL 02 Cars & Vehicles - GAME STRUCTURE, 09 Vehicles - Cornmilf - GAME STRUCTURE
r6/tweaks/krnlnik/mazda_rx7_fd_widebody_ICONS.tweak                    2       IDENTICAL 02 Cars & Vehicles - GAME STRUCTURE, 09 Vehicles - Cornmilf - GAME STRUCTURE
r6/tweaks/krnlnik/mercedes_benz_190e_evolution_2.tweak                 2       IDENTICAL 02 Cars & Vehicles - GAME STRUCTURE, 09 Vehicles - Cornmilf - GAME STRUCTURE
r6/tweaks/krnlnik/mercedes_benz_190e_evolution_2_ICONS.tweak           2       IDENTICAL 02 Cars & Vehicles - GAME STRUCTURE, 09 Vehicles - Cornmilf - GAME STRUCTURE
r6/tweaks/oranje3_supron_widebody/oranje3_supron_widebody.yaml         2       IDENTICAL 02 Cars & Vehicles - GAME STRUCTURE, 07 Vehicles - Oranje3 - GAME STRUCTURE
r6/tweaks/yellingintothevoid/void_Nissan_Silvia_S15_00_base.yaml       2       IDENTICAL 02 Cars & Vehicles - GAME STRUCTURE, 08 Vehicles - void - GAME STRUCTURE
r6/tweaks/yellingintothevoid/void_Nissan_Silvia_S15_01_neon_red.yaml   2       IDENTICAL 02 Cars & Vehicles - GAME STRUCTURE, 08 Vehicles - void - GAME STRUCTURE
r6/tweaks/yellingintothevoid/void_Nissan_Skyline_2000GT-R_00_base.yaml 2       IDENTICAL 02 Cars & Vehicles - GAME STRUCTURE, 08 Vehicles - void - GAME STRUCTURE
r6/tweaks/yellingintothevoid/void_Nissan_Skyline_R34_00_base.yaml      2       IDENTICAL 02 Cars & Vehicles - GAME STRUCTURE, 08 Vehicles - void - GAME STRUCTURE
